TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-21,2026-09-21,FO,NSE,STO,152576,,TATAELXSI,,2026-09-29,2026-09-29,3000.00,CE,TATAELXSI26SEP3000CE,0.00,0.00,0.00,900.95,0.00,900.95,3286.96,294.30,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152580,,TATAELXSI,,2026-09-29,2026-09-29,3200.00,CE,TATAELXSI26SEP3200CE,125.00,131.90,101.30,113.40,115.00,131.70,3286.96,113.40,5500,3125,75,31087493.75,56,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112103,,TATAELXSI,,2026-10-27,2026-10-27,3800.00,CE,TATAELXSI26OCT3800CE,22.05,24.00,19.65,20.70,20.70,25.20,3286.96,20.70,14750,0,88,42034537.50,63,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129133,,TATAELXSI,,2026-10-27,2026-10-27,3850.00,CE,TATAELXSI26OCT3850CE,0.00,0.00,0.00,170.75,0.00,170.75,3286.96,19.43,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129249,,TATAELXSI,,2026-11-23,2026-11-23,3400.00,CE,TATAELXSI26NOV3400CE,0.00,0.00,0.00,452.00,0.00,452.00,3286.96,170.48,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112008,,TATAELXSI,,2026-09-29,2026-09-29,3550.00,PE,TATAELXSI26SEP3550PE,250.00,276.00,250.00,254.00,254.00,248.35,3286.96,254.00,17750,-875,26,12384687.50,15,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152675,,TATAELXSI,,2026-09-29,2026-09-29,4000.00,PE,TATAELXSI26SEP4000PE,710.20,710.20,700.00,700.00,700.00,684.05,3286.96,707.86,19250,-375,4,2351275.00,2,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112074,,TATAELXSI,,2026-10-27,2026-10-27,2700.00,PE,TATAELXSI26OCT2700PE,0.00,0.00,0.00,16.90,0.00,16.90,3286.96,6.04,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112094,,TATAELXSI,,2026-10-27,2026-10-27,3300.00,PE,TATAELXSI26OCT3300PE,124.90,125.90,116.00,120.55,122.00,119.90,3286.96,120.55,17875,6875,82,35069231.25,73,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129129,,TATAELXSI,,2026-10-27,2026-10-27,3650.00,PE,TATAELXSI26OCT3650PE,0.00,0.00,0.00,203.60,0.00,203.60,3286.96,386.05,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129136,,TATAELXSI,,2026-10-27,2026-10-27,3950.00,PE,TATAELXSI26OCT3950PE,0.00,0.00,0.00,379.70,0.00,379.70,3286.96,650.60,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112114,,TATAELXSI,,2026-10-27,2026-10-27,4300.00,PE,TATAELXSI26OCT4300PE,977.00,978.00,976.00,978.00,978.00,935.75,3286.96,988.22,14375,250,4,2638375.00,3,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,111975,,TATAELXSI,,2026-09-29,2026-09-29,2850.00,CE,TATAELXSI26SEP2850CE,0.00,0.00,0.00,777.85,0.00,777.85,3286.96,440.92,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129265,,TATAELXSI,,2026-11-23,2026-11-23,4200.00,CE,TATAELXSI26NOV4200CE,0.00,0.00,0.00,116.40,0.00,116.40,3286.96,16.73,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129245,,TATAELXSI,,2026-11-23,2026-11-23,3200.00,CE,TATAELXSI26NOV3200CE,0.00,0.00,0.00,591.05,0.00,591.05,3286.96,266.90,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,111999,,TATAELXSI,,2026-09-29,2026-09-29,3250.00,CE,TATAELXSI26SEP3250CE,90.00,93.00,71.65,76.20,76.75,110.50,3286.96,76.20,6500,5500,286,119034050.00,170,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112032,,TATAELXSI,,2026-09-29,2026-09-29,3950.00,CE,TATAELXSI26SEP3950CE,1.50,1.80,1.35,1.35,1.35,2.00,3286.96,1.35,5125,-3000,47,23215231.25,29,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112101,,TATAELXSI,,2026-10-27,2026-10-27,3700.00,CE,TATAELXSI26OCT3700CE,29.55,32.00,28.55,29.60,29.65,33.70,3286.96,29.60,8625,3625,76,35429918.75,50,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112111,,TATAELXSI,,2026-10-27,2026-10-27,4200.00,CE,TATAELXSI26OCT4200CE,0.00,0.00,0.00,12.95,12.95,12.95,3286.96,3.43,1500,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112033,,TATAELXSI,,2026-09-29,2026-09-29,3950.00,PE,TATAELXSI26SEP3950PE,0.00,0.00,0.00,440.60,0.00,440.60,3286.96,657.94,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112084,,TATAELXSI,,2026-10-27,2026-10-27,3100.00,PE,TATAELXSI26OCT3100PE,46.25,49.20,42.55,45.05,45.10,43.05,3286.96,45.05,32125,3500,116,45612268.75,88,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129125,,TATAELXSI,,2026-10-27,2026-10-27,3450.00,PE,TATAELXSI26OCT3450PE,0.00,0.00,0.00,165.00,165.00,165.00,3286.96,238.29,3625,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129132,,TATAELXSI,,2026-10-27,2026-10-27,3750.00,PE,TATAELXSI26OCT3750PE,0.00,0.00,0.00,255.90,0.00,255.90,3286.96,469.88,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112112,,TATAELXSI,,2026-10-27,2026-10-27,4200.00,PE,TATAELXSI26OCT4200PE,0.00,0.00,0.00,730.00,730.00,730.00,3286.96,890.28,500,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129246,,TATAELXSI,,2026-11-23,2026-11-23,3200.00,PE,TATAELXSI26NOV3200PE,101.40,101.40,101.40,101.40,101.40,90.00,3286.96,145.11,250,125,1,412675.00,1,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,111998,,TATAELXSI,,2026-09-29,2026-09-29,3150.00,PE,TATAELXSI26SEP3150PE,12.40,15.10,7.35,7.80,8.10,11.30,3286.96,7.80,57125,1500,616,243407831.25,453,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112077,,TATAELXSI,,2026-10-27,2026-10-27,2800.00,CE,TATAELXSI26OCT2800CE,0.00,0.00,0.00,849.85,0.00,849.85,3286.96,517.06,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152683,,TATAELXSI,,2026-09-29,2026-09-29,4400.00,PE,TATAELXSI26SEP4400PE,1096.00,1110.00,1090.00,1103.60,1103.60,1053.15,3286.96,1107.32,22375,-625,7,4812875.00,7,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129248,,TATAELXSI,,2026-11-23,2026-11-23,3300.00,PE,TATAELXSI26NOV3300PE,143.70,143.70,143.70,143.70,143.70,132.00,3286.96,191.98,625,125,1,430462.50,1,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112004,,TATAELXSI,,2026-09-29,2026-09-29,3350.00,PE,TATAELXSI26SEP3350PE,87.00,97.10,73.50,82.10,80.75,78.65,3286.96,82.10,39250,-7500,234,100499650.00,206,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152579,,TATAELXSI,,2026-09-29,2026-09-29,3100.00,PE,TATAELXSI26SEP3100PE,8.00,9.65,4.30,4.45,4.60,6.80,3286.96,4.45,17375,1750,385,149518187.50,333,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129120,,TATAELXSI,,2026-10-27,2026-10-27,3250.00,CE,TATAELXSI26OCT3250CE,0.00,0.00,0.00,512.10,0.00,512.10,3286.96,183.19,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112034,,TATAELXSI,,2026-09-29,2026-09-29,4050.00,CE,TATAELXSI26SEP4050CE,1.40,1.45,1.25,1.45,1.45,1.40,3286.96,0.00,7000,-375,10,5064212.50,10,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112005,,TATAELXSI,,2026-09-29,2026-09-29,3450.00,CE,TATAELXSI26SEP3450CE,24.00,24.00,10.35,11.05,11.15,23.00,3286.96,11.05,71375,20750,1167,505154293.75,935,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,111995,,TATAELXSI,,2026-09-29,2026-09-29,3150.00,CE,TATAELXSI26SEP3150CE,0.00,0.00,0.00,214.35,214.35,214.35,3286.96,162.89,500,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129117,,TATAELXSI,,2026-10-27,2026-10-27,3050.00,PE,TATAELXSI26OCT3050PE,0.00,0.00,0.00,27.95,0.00,27.95,3286.96,54.20,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152677,,TATAELXSI,,2026-09-29,2026-09-29,4100.00,PE,TATAELXSI26SEP4100PE,800.00,800.00,799.00,799.00,799.00,560.00,3286.96,807.72,625,0,2,1224875.00,2,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152518,,TATAELXSI,,2026-09-29,2026-09-29,2800.00,PE,TATAELXSI26SEP2800PE,1.25,2.10,0.85,1.10,1.10,1.05,3286.96,0.09,4000,375,29,10154200.00,28,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129263,,TATAELXSI,,2026-11-23,2026-11-23,4100.00,CE,TATAELXSI26NOV4100CE,0.00,0.00,0.00,140.90,0.00,140.90,3286.96,23.31,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129131,,TATAELXSI,,2026-10-27,2026-10-27,3750.00,CE,TATAELXSI26OCT3750CE,0.00,0.00,0.00,60.00,60.00,60.00,3286.96,30.21,250,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129124,,TATAELXSI,,2026-10-27,2026-10-27,3450.00,CE,TATAELXSI26OCT3450CE,0.00,0.00,0.00,161.60,161.60,161.60,3286.96,96.76,125,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112081,,TATAELXSI,,2026-10-27,2026-10-27,3000.00,CE,TATAELXSI26OCT3000CE,0.00,0.00,0.00,410.00,410.00,410.00,3286.96,347.73,125,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152672,,TATAELXSI,,2026-09-29,2026-09-29,3900.00,CE,TATAELXSI26SEP3900CE,1.60,1.95,1.30,1.40,1.45,2.25,3286.96,1.40,53250,-2625,97,47307068.75,79,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152666,,TATAELXSI,,2026-09-29,2026-09-29,3600.00,CE,TATAELXSI26SEP3600CE,10.00,10.00,3.25,3.65,3.75,8.00,3286.96,3.65,169500,-25750,1180,531661237.50,823,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129222,,TATAELXSI,,2026-11-23,2026-11-23,2800.00,PE,TATAELXSI26NOV2800PE,0.00,0.00,0.00,17.55,0.00,17.55,3286.96,32.25,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129218,,TATAELXSI,,2026-11-23,2026-11-23,2600.00,PE,TATAELXSI26NOV2600PE,0.00,0.00,0.00,6.50,0.00,6.50,3286.96,11.15,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129134,,TATAELXSI,,2026-10-27,2026-10-27,3850.00,PE,TATAELXSI26OCT3850PE,0.00,0.00,0.00,314.70,0.00,314.70,3286.96,558.47,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152673,,TATAELXSI,,2026-09-29,2026-09-29,3900.00,PE,TATAELXSI26SEP3900PE,593.75,610.75,593.75,610.75,610.75,577.50,3286.96,608.04,4250,0,6,3376687.50,2,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152575,,TATAELXSI,,2026-09-29,2026-09-29,2900.00,PE,TATAELXSI26SEP2900PE,1.20,2.45,1.05,1.45,1.45,1.15,3286.96,0.67,3250,-875,42,15233031.25,32,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129247,,TATAELXSI,,2026-11-23,2026-11-23,3300.00,CE,TATAELXSI26NOV3300CE,0.00,0.00,0.00,518.95,0.00,518.95,3286.96,214.86,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112107,,TATAELXSI,,2026-10-27,2026-10-27,4000.00,CE,TATAELXSI26OCT4000CE,11.25,14.05,11.25,11.30,11.30,15.45,3286.96,11.30,8125,875,21,10531837.50,19,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112105,,TATAELXSI,,2026-10-27,2026-10-27,3900.00,CE,TATAELXSI26OCT3900CE,16.00,16.50,16.00,16.50,16.50,42.50,3286.96,15.44,500,-125,5,2447587.50,3,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129126,,TATAELXSI,,2026-10-27,2026-10-27,3550.00,CE,TATAELXSI26OCT3550CE,0.00,0.00,0.00,216.30,216.30,216.30,3286.96,67.40,375,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129119,,TATAELXSI,,2026-10-27,2026-10-27,3150.00,PE,TATAELXSI26OCT3150PE,0.00,0.00,0.00,42.60,0.00,42.60,3286.96,85.01,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112102,,TATAELXSI,,2026-10-27,2026-10-27,3700.00,PE,TATAELXSI26OCT3700PE,0.00,0.00,0.00,330.00,330.00,330.00,3286.96,427.28,250,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112010,,TATAELXSI,,2026-09-29,2026-09-29,3650.00,PE,TATAELXSI26SEP3650PE,0.00,0.00,0.00,342.05,349.50,342.05,3286.96,360.63,17625,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152515,,TATAELXSI,,2026-09-29,2026-09-29,2700.00,CE,TATAELXSI26SEP2700CE,0.00,0.00,0.00,1177.50,0.00,1177.50,3286.96,590.47,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,111993,,TATAELXSI,,2026-09-29,2026-09-29,3050.00,CE,TATAELXSI26SEP3050CE,0.00,0.00,0.00,263.65,264.35,263.65,3286.96,247.79,1000,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152676,,TATAELXSI,,2026-09-29,2026-09-29,4100.00,CE,TATAELXSI26SEP4100CE,1.10,1.35,0.80,0.95,0.90,1.40,3286.96,0.95,31625,-1125,57,29219800.00,48,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152678,,TATAELXSI,,2026-09-29,2026-09-29,4200.00,CE,TATAELXSI26SEP4200CE,1.00,1.20,0.65,0.70,0.70,1.00,3286.96,0.70,25250,-1375,100,52511425.00,67,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152680,,TATAELXSI,,2026-09-29,2026-09-29,4300.00,CE,TATAELXSI26SEP4300CE,0.60,0.60,0.60,0.60,0.60,1.40,3286.96,0.00,10250,-125,1,537575.00,1,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129118,,TATAELXSI,,2026-10-27,2026-10-27,3150.00,CE,TATAELXSI26OCT3150CE,0.00,0.00,0.00,591.35,0.00,591.35,3286.96,241.60,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112095,,TATAELXSI,,2026-10-27,2026-10-27,3400.00,CE,TATAELXSI26OCT3400CE,96.00,105.00,88.50,94.30,93.50,102.85,3286.96,94.30,15000,6250,93,40625243.75,72,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129264,,TATAELXSI,,2026-11-23,2026-11-23,4100.00,PE,TATAELXSI26NOV4100PE,0.00,0.00,0.00,514.10,0.00,514.10,3286.96,791.73,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112007,,TATAELXSI,,2026-09-29,2026-09-29,3550.00,CE,TATAELXSI26SEP3550CE,10.95,10.95,4.65,5.00,5.20,11.20,3286.96,5.00,48250,4875,819,364043275.00,596,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152668,,TATAELXSI,,2026-09-29,2026-09-29,3700.00,CE,TATAELXSI26SEP3700CE,4.05,4.45,2.00,2.55,2.50,5.00,3286.96,2.55,286500,-10875,2046,947002012.50,1006,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152664,,TATAELXSI,,2026-09-29,2026-09-29,3500.00,CE,TATAELXSI26SEP3500CE,14.05,14.05,7.00,7.25,7.60,15.75,3286.96,7.25,251000,58125,2206,967633131.25,1536,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129256,,TATAELXSI,,2026-11-23,2026-11-23,3700.00,PE,TATAELXSI26NOV3700PE,0.00,0.00,0.00,265.20,0.00,265.20,3286.96,451.29,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129254,,TATAELXSI,,2026-11-23,2026-11-23,3600.00,PE,TATAELXSI26NOV3600PE,0.00,0.00,0.00,265.00,265.00,265.00,3286.96,376.74,625,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129226,,TATAELXSI,,2026-11-23,2026-11-23,3000.00,PE,TATAELXSI26NOV3000PE,0.00,0.00,0.00,39.60,0.00,39.60,3286.96,74.70,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129127,,TATAELXSI,,2026-10-27,2026-10-27,3550.00,PE,TATAELXSI26OCT3550PE,0.00,0.00,0.00,158.15,0.00,158.15,3286.96,308.31,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152669,,TATAELXSI,,2026-09-29,2026-09-29,3700.00,PE,TATAELXSI26SEP3700PE,400.00,412.25,399.25,399.25,399.25,379.35,3286.96,409.45,71250,-1000,13,6672256.25,10,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129233,,TATAELXSI,,2026-11-23,2026-11-23,3100.00,CE,TATAELXSI26NOV3100CE,0.00,0.00,0.00,668.25,0.00,668.25,3286.96,326.71,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129223,,TATAELXSI,,2026-11-23,2026-11-23,2900.00,CE,TATAELXSI26NOV2900CE,0.00,0.00,0.00,835.85,0.00,835.85,3286.96,468.79,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112109,,TATAELXSI,,2026-10-27,2026-10-27,4100.00,CE,TATAELXSI26OCT4100CE,0.00,0.00,0.00,33.10,32.90,33.10,3286.96,5.79,1750,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129135,,TATAELXSI,,2026-10-27,2026-10-27,3950.00,CE,TATAELXSI26OCT3950CE,0.00,0.00,0.00,70.00,70.00,70.00,3286.96,12.19,375,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112099,,TATAELXSI,,2026-10-27,2026-10-27,3600.00,CE,TATAELXSI26OCT3600CE,48.95,48.95,40.10,43.60,44.00,50.40,3286.96,43.60,20625,1750,62,28234125.00,49,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112073,,TATAELXSI,,2026-10-27,2026-10-27,2700.00,CE,TATAELXSI26OCT2700CE,0.00,0.00,0.00,939.25,0.00,939.25,3286.96,609.83,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152670,,TATAELXSI,,2026-09-29,2026-09-29,3800.00,CE,TATAELXSI26SEP3800CE,3.15,3.15,1.50,1.70,1.60,3.10,3286.96,1.70,238625,-35000,1086,516121325.00,553,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129114,,TATAELXSI,,2026-10-27,2026-10-27,2950.00,CE,TATAELXSI26OCT2950CE,0.00,0.00,0.00,764.10,0.00,764.10,3286.96,387.47,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112093,,TATAELXSI,,2026-10-27,2026-10-27,3300.00,CE,TATAELXSI26OCT3300CE,142.75,142.95,130.80,134.45,135.00,200.00,3286.96,134.45,6750,6000,103,44238968.75,84,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129251,,TATAELXSI,,2026-11-23,2026-11-23,3500.00,CE,TATAELXSI26NOV3500CE,0.00,0.00,0.00,118.00,118.00,118.00,3286.96,133.36,125,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129255,,TATAELXSI,,2026-11-23,2026-11-23,3700.00,CE,TATAELXSI26NOV3700CE,75.00,75.00,75.00,75.00,75.00,59.40,3286.96,78.52,1625,125,1,471875.00,1,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152667,,TATAELXSI,,2026-09-29,2026-09-29,3600.00,PE,TATAELXSI26SEP3600PE,316.90,316.90,305.00,305.00,305.00,293.30,3286.96,312.64,56125,-125,4,1956812.50,4,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129113,,TATAELXSI,,2026-10-27,2026-10-27,2850.00,PE,TATAELXSI26OCT2850PE,0.00,0.00,0.00,10.40,0.00,10.40,3286.96,17.63,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112108,,TATAELXSI,,2026-10-27,2026-10-27,4000.00,PE,TATAELXSI26OCT4000PE,0.00,0.00,0.00,613.00,613.00,613.00,3286.96,697.67,500,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STF,49010,,TATAELXSI,,2026-10-27,2026-10-27,,,TATAELXSI26OCTFUT,3320.10,3333.10,3292.00,3312.40,3311.00,3326.80,3286.96,3312.40,315750,94375,1121,463788512.50,857,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,111979,,TATAELXSI,,2026-09-29,2026-09-29,2950.00,CE,TATAELXSI26SEP2950CE,0.00,0.00,0.00,688.90,0.00,688.90,3286.96,342.37,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129128,,TATAELXSI,,2026-10-27,2026-10-27,3650.00,CE,TATAELXSI26OCT3650CE,0.00,0.00,0.00,257.55,0.00,257.55,3286.96,45.76,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152628,,TATAELXSI,,2026-09-29,2026-09-29,3400.00,PE,TATAELXSI26SEP3400PE,122.00,139.75,108.75,118.35,118.50,110.40,3286.96,118.35,92875,-4625,127,55927031.25,103,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152577,,TATAELXSI,,2026-09-29,2026-09-29,3000.00,PE,TATAELXSI26SEP3000PE,3.65,3.90,1.90,1.90,1.90,3.40,3286.96,1.90,15875,-500,81,30407106.25,78,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129253,,TATAELXSI,,2026-11-23,2026-11-23,3600.00,CE,TATAELXSI26NOV3600CE,0.00,0.00,0.00,84.40,84.40,84.40,3286.96,102.88,125,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129221,,TATAELXSI,,2026-11-23,2026-11-23,2800.00,CE,TATAELXSI26NOV2800CE,0.00,0.00,0.00,925.05,0.00,925.05,3286.96,549.68,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112012,,TATAELXSI,,2026-09-29,2026-09-29,3750.00,PE,TATAELXSI26SEP3750PE,0.00,0.00,0.00,371.90,371.90,371.90,3286.96,458.78,8625,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129121,,TATAELXSI,,2026-10-27,2026-10-27,3250.00,PE,TATAELXSI26OCT3250PE,98.00,102.00,92.00,96.80,96.80,97.40,3286.96,125.97,3250,2250,39,16318162.50,29,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112096,,TATAELXSI,,2026-10-27,2026-10-27,3400.00,PE,TATAELXSI26OCT3400PE,0.00,0.00,0.00,150.00,150.00,150.00,3286.96,206.55,3625,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129258,,TATAELXSI,,2026-11-23,2026-11-23,3800.00,PE,TATAELXSI26NOV3800PE,0.00,0.00,0.00,319.75,0.00,319.75,3286.96,530.64,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STF,61721,,TATAELXSI,,2026-11-23,2026-11-23,,,TATAELXSI26NOVFUT,3349.80,3349.80,3306.00,3326.40,3326.40,3349.80,3286.96,3326.40,33625,5250,60,24930487.50,57,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129112,,TATAELXSI,,2026-10-27,2026-10-27,2850.00,CE,TATAELXSI26OCT2850CE,0.00,0.00,0.00,856.00,0.00,856.00,3286.96,472.36,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112079,,TATAELXSI,,2026-10-27,2026-10-27,2900.00,CE,TATAELXSI26OCT2900CE,0.00,0.00,0.00,763.75,0.00,763.75,3286.96,429.09,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112097,,TATAELXSI,,2026-10-27,2026-10-27,3500.00,CE,TATAELXSI26OCT3500CE,74.80,74.80,59.65,64.40,63.00,74.45,3286.96,64.40,46250,11000,251,111834293.75,158,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,152587,,TATAELXSI,,2026-09-29,2026-09-29,3300.00,CE,TATAELXSI26SEP3300CE,72.25,72.25,45.15,50.00,50.00,72.25,3286.96,50.00,69625,37000,2200,921956150.00,1659,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,112083,,TATAELXSI,,2026-10-27,2026-10-27,3100.00,CE,TATAELXSI26OCT3100CE,0.00,0.00,0.00,310.00,310.00,310.00,3286.96,274.60,0,0,0,0.00,0,F1,125,,,,,
2026-09-21,2026-09-21,FO,NSE,STO,129217,,TATAELXSI,,2026-11-23,2026-11-23,2600.00,CE,TATAELXSI26NOV2600CE,0.00,0.00,0.00,1111.05,0.00,1111.05,3286.96,726.40,0,0,0,0.00,0,F1,125,,,,,
