TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-18,2026-09-18,FO,NSE,STO,115121,,INDUSINDBK,,2026-09-29,2026-09-29,1120.00,CE,INDUSINDBK26SEP1120CE,0.40,0.40,0.25,0.25,0.25,0.35,966.27,0.42,81900,0,5,3921225.00,3,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,114956,,INDUSINDBK,,2026-09-29,2026-09-29,900.00,CE,INDUSINDBK26SEP900CE,67.00,71.00,62.75,68.85,64.25,62.00,966.27,68.85,20300,-700,18,12179090.00,12,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,114939,,INDUSINDBK,,2026-09-29,2026-09-29,880.00,CE,INDUSINDBK26SEP880CE,0.00,0.00,0.00,89.50,89.50,89.50,966.27,90.19,700,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82466,,INDUSINDBK,,2026-09-29,2026-09-29,910.00,PE,INDUSINDBK26SEP910PE,2.00,2.10,1.25,1.65,2.05,2.35,966.27,1.65,37800,-3500,120,76587000.00,108,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82468,,INDUSINDBK,,2026-09-29,2026-09-29,930.00,PE,INDUSINDBK26SEP930PE,4.30,4.75,2.55,3.45,4.75,4.65,966.27,3.45,110600,700,444,290205370.00,360,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,115122,,INDUSINDBK,,2026-09-29,2026-09-29,1120.00,PE,INDUSINDBK26SEP1120PE,0.00,0.00,0.00,125.50,125.50,125.50,966.27,152.16,4200,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82728,,INDUSINDBK,,2026-10-27,2026-10-27,980.00,PE,INDUSINDBK26OCT980PE,0.00,0.00,0.00,39.30,39.30,39.30,966.27,53.46,1400,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,103946,,INDUSINDBK,,2026-11-23,2026-11-23,840.00,PE,INDUSINDBK26NOV840PE,0.00,0.00,0.00,14.65,0.00,14.65,966.27,14.97,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,104052,,INDUSINDBK,,2026-11-23,2026-11-23,1000.00,PE,INDUSINDBK26NOV1000PE,0.00,0.00,0.00,65.60,0.00,65.60,966.27,77.06,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,103897,,INDUSINDBK,,2026-10-27,2026-10-27,1070.00,CE,INDUSINDBK26OCT1070CE,0.00,0.00,0.00,49.40,0.00,49.40,966.27,17.45,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82464,,INDUSINDBK,,2026-09-29,2026-09-29,890.00,PE,INDUSINDBK26SEP890PE,0.85,0.85,0.85,0.85,0.85,1.30,966.27,0.85,23800,0,1,623595.00,1,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,104061,,INDUSINDBK,,2026-11-23,2026-11-23,1100.00,CE,INDUSINDBK26NOV1100CE,8.20,8.20,8.20,8.20,8.20,8.20,966.27,24.34,14000,5600,8,6205920.00,5,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82480,,INDUSINDBK,,2026-09-29,2026-09-29,1050.00,PE,INDUSINDBK26SEP1050PE,0.00,0.00,0.00,85.00,85.00,85.00,966.27,85.82,79800,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82668,,INDUSINDBK,,2026-10-27,2026-10-27,820.00,PE,INDUSINDBK26OCT820PE,0.00,0.00,0.00,16.25,0.00,16.25,966.27,4.93,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,103892,,INDUSINDBK,,2026-10-27,2026-10-27,1010.00,PE,INDUSINDBK26OCT1010PE,53.30,53.30,53.30,53.30,53.30,38.40,966.27,53.30,1400,0,1,744310.00,1,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82770,,INDUSINDBK,,2026-10-27,2026-10-27,1040.00,PE,INDUSINDBK26OCT1040PE,0.00,0.00,0.00,81.90,81.90,81.90,966.27,91.44,700,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,103900,,INDUSINDBK,,2026-10-27,2026-10-27,1090.00,PE,INDUSINDBK26OCT1090PE,0.00,0.00,0.00,106.15,0.00,106.15,966.27,130.06,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,104050,,INDUSINDBK,,2026-11-23,2026-11-23,980.00,PE,INDUSINDBK26NOV980PE,0.00,0.00,0.00,56.55,0.00,56.55,966.27,65.92,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,104059,,INDUSINDBK,,2026-11-23,2026-11-23,1080.00,CE,INDUSINDBK26NOV1080CE,0.00,0.00,0.00,60.60,0.00,60.60,966.27,28.90,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82800,,INDUSINDBK,,2026-10-27,2026-10-27,1140.00,CE,INDUSINDBK26OCT1140CE,0.00,0.00,0.00,6.25,6.25,6.25,966.27,7.10,1400,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,115125,,INDUSINDBK,,2026-09-29,2026-09-29,1160.00,CE,INDUSINDBK26SEP1160CE,0.15,0.15,0.15,0.15,0.15,0.25,966.27,0.09,28000,-2800,4,3248420.00,3,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,115101,,INDUSINDBK,,2026-09-29,2026-09-29,1040.00,CE,INDUSINDBK26SEP1040CE,1.30,1.30,0.75,1.00,0.75,1.30,966.27,1.00,337400,-22400,92,67039770.00,58,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82471,,INDUSINDBK,,2026-09-29,2026-09-29,970.00,CE,INDUSINDBK26SEP970CE,14.95,15.65,9.10,11.10,9.95,12.75,966.27,11.10,389200,-11900,2632,1808760905.00,1771,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82469,,INDUSINDBK,,2026-09-29,2026-09-29,950.00,CE,INDUSINDBK26SEP950CE,25.05,28.55,19.05,22.45,20.30,23.75,966.27,22.45,406000,32200,1445,984078795.00,1002,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82463,,INDUSINDBK,,2026-09-29,2026-09-29,890.00,CE,INDUSINDBK26SEP890CE,0.00,0.00,0.00,135.25,0.00,135.25,966.27,81.23,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82470,,INDUSINDBK,,2026-09-29,2026-09-29,950.00,PE,INDUSINDBK26SEP950PE,8.40,10.10,5.60,7.75,9.15,9.85,966.27,7.75,520800,-10500,1334,894689950.00,1111,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,114936,,INDUSINDBK,,2026-09-29,2026-09-29,840.00,PE,INDUSINDBK26SEP840PE,0.00,0.00,0.00,34.40,0.00,34.40,966.27,0.43,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,114932,,INDUSINDBK,,2026-09-29,2026-09-29,800.00,PE,INDUSINDBK26SEP800PE,0.00,0.00,0.00,22.90,0.00,22.90,966.27,0.05,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,104053,,INDUSINDBK,,2026-11-23,2026-11-23,1020.00,CE,INDUSINDBK26NOV1020CE,0.00,0.00,0.00,85.65,0.00,85.65,966.27,46.98,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82790,,INDUSINDBK,,2026-10-27,2026-10-27,1120.00,CE,INDUSINDBK26OCT1120CE,0.00,0.00,0.00,42.80,0.00,42.80,966.27,9.29,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,103895,,INDUSINDBK,,2026-10-27,2026-10-27,1050.00,CE,INDUSINDBK26OCT1050CE,7.85,7.90,7.70,7.85,7.70,7.85,966.27,7.85,52500,6300,12,8885870.00,3,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82769,,INDUSINDBK,,2026-10-27,2026-10-27,1040.00,CE,INDUSINDBK26OCT1040CE,0.00,0.00,0.00,23.50,23.50,23.50,966.27,24.71,2800,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,103885,,INDUSINDBK,,2026-10-27,2026-10-27,950.00,CE,INDUSINDBK26OCT950CE,0.00,0.00,0.00,46.10,46.10,46.10,966.27,61.21,11200,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82801,,INDUSINDBK,,2026-10-27,2026-10-27,1140.00,PE,INDUSINDBK26OCT1140PE,0.00,0.00,0.00,168.70,0.00,168.70,966.27,173.16,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,103902,,INDUSINDBK,,2026-10-27,2026-10-27,1110.00,PE,INDUSINDBK26OCT1110PE,0.00,0.00,0.00,119.85,0.00,119.85,966.27,146.85,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82764,,INDUSINDBK,,2026-10-27,2026-10-27,1000.00,PE,INDUSINDBK26OCT1000PE,46.55,48.90,45.50,46.90,48.90,53.80,966.27,46.90,56700,2800,4,2931250.00,3,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,103882,,INDUSINDBK,,2026-10-27,2026-10-27,910.00,PE,INDUSINDBK26OCT910PE,0.00,0.00,0.00,22.30,0.00,22.30,966.27,23.12,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,103878,,INDUSINDBK,,2026-10-27,2026-10-27,870.00,PE,INDUSINDBK26OCT870PE,0.00,0.00,0.00,13.45,0.00,13.45,966.27,12.56,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82633,,INDUSINDBK,,2026-10-27,2026-10-27,800.00,PE,INDUSINDBK26OCT800PE,0.00,0.00,0.00,12.80,0.00,12.80,966.27,3.18,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,115118,,INDUSINDBK,,2026-09-29,2026-09-29,1080.00,PE,INDUSINDBK26SEP1080PE,0.00,0.00,0.00,80.50,80.50,80.50,966.27,113.43,6300,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,115055,,INDUSINDBK,,2026-09-29,2026-09-29,940.00,PE,INDUSINDBK26SEP940PE,5.80,7.00,3.65,5.00,6.20,6.70,966.27,5.00,228200,34300,590,390485550.00,521,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,115053,,INDUSINDBK,,2026-09-29,2026-09-29,920.00,PE,INDUSINDBK26SEP920PE,2.85,3.25,1.80,2.25,2.95,3.20,966.27,2.25,150500,-9800,482,311273830.00,423,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,104044,,INDUSINDBK,,2026-11-23,2026-11-23,940.00,CE,INDUSINDBK26NOV940CE,0.00,0.00,0.00,129.75,0.00,129.75,966.27,83.47,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,115119,,INDUSINDBK,,2026-09-29,2026-09-29,1100.00,CE,INDUSINDBK26SEP1100CE,0.25,0.35,0.20,0.25,0.25,0.65,966.27,0.25,393400,-8400,43,33118015.00,28,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82487,,INDUSINDBK,,2026-09-29,2026-09-29,1110.00,CE,INDUSINDBK26SEP1110CE,0.00,0.00,0.00,0.80,0.80,0.80,966.27,0.60,24500,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,115099,,INDUSINDBK,,2026-09-29,2026-09-29,1020.00,CE,INDUSINDBK26SEP1020CE,2.15,2.50,1.20,1.70,1.35,2.15,966.27,1.70,561400,-7700,284,203133840.00,233,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82632,,INDUSINDBK,,2026-10-27,2026-10-27,800.00,CE,INDUSINDBK26OCT800CE,0.00,0.00,0.00,216.75,0.00,216.75,966.27,174.84,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,103879,,INDUSINDBK,,2026-10-27,2026-10-27,890.00,CE,INDUSINDBK26OCT890CE,0.00,0.00,0.00,151.75,0.00,151.75,966.27,99.58,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,114937,,INDUSINDBK,,2026-09-29,2026-09-29,860.00,CE,INDUSINDBK26SEP860CE,0.00,0.00,0.00,154.00,154.00,154.00,966.27,108.87,1400,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,115054,,INDUSINDBK,,2026-09-29,2026-09-29,940.00,CE,INDUSINDBK26SEP940CE,31.80,35.15,26.60,28.65,26.60,30.25,966.27,28.65,163800,123200,505,342554310.00,159,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,114938,,INDUSINDBK,,2026-09-29,2026-09-29,860.00,PE,INDUSINDBK26SEP860PE,0.70,0.70,0.65,0.70,0.70,1.00,966.27,1.07,16100,4200,7,4217395.00,5,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,104051,,INDUSINDBK,,2026-11-23,2026-11-23,1000.00,CE,INDUSINDBK26NOV1000CE,0.00,0.00,0.00,95.50,0.00,95.50,966.27,54.69,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,104047,,INDUSINDBK,,2026-11-23,2026-11-23,960.00,CE,INDUSINDBK26NOV960CE,0.00,0.00,0.00,117.55,0.00,117.55,966.27,72.91,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,82771,,INDUSINDBK,,2026-10-27,2026-10-27,1060.00,CE,INDUSINDBK26OCT1060CE,0.00,0.00,0.00,61.45,0.00,61.45,966.27,19.68,0,0,0,0.00,0,F1,700,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86640,,JSWENERGY,,2026-10-27,2026-10-27,500.00,PE,JSWENERGY26OCT500PE,12.05,12.05,12.05,12.05,12.05,10.10,526.00,14.20,19350,0,1,550453.75,1,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86646,,JSWENERGY,,2026-10-27,2026-10-27,560.00,PE,JSWENERGY26OCT560PE,45.25,45.25,43.90,45.00,43.90,49.80,526.00,45.00,6450,4300,5,3251767.50,2,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,119021,,JSWENERGY,,2026-09-29,2026-09-29,520.00,CE,JSWENERGY26SEP520CE,5.55,7.75,4.70,6.75,6.50,5.45,526.00,6.75,357975,-56975,1554,879168755.00,1316,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86598,,JSWENERGY,,2026-09-29,2026-09-29,490.00,PE,JSWENERGY26SEP490PE,1.80,1.80,0.50,0.65,0.70,1.60,526.00,0.65,196725,-8600,161,84983426.25,120,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86695,,JSWENERGY,,2026-10-27,2026-10-27,600.00,PE,JSWENERGY26OCT600PE,0.00,0.00,0.00,73.65,0.00,73.65,526.00,76.38,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,108413,,JSWENERGY,,2026-11-23,2026-11-23,500.00,PE,JSWENERGY26NOV500PE,0.00,0.00,0.00,19.00,0.00,19.00,526.00,20.62,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86612,,JSWENERGY,,2026-09-29,2026-09-29,630.00,PE,JSWENERGY26SEP630PE,0.00,0.00,0.00,103.40,103.40,103.40,526.00,102.93,3225,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,119017,,JSWENERGY,,2026-09-29,2026-09-29,480.00,CE,JSWENERGY26SEP480CE,39.50,39.50,36.00,36.00,36.00,31.50,526.00,36.00,20425,0,2,1113162.50,2,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86595,,JSWENERGY,,2026-09-29,2026-09-29,470.00,CE,JSWENERGY26SEP470CE,0.00,0.00,0.00,87.55,0.00,87.55,526.00,57.52,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86603,,JSWENERGY,,2026-09-29,2026-09-29,550.00,CE,JSWENERGY26SEP550CE,0.95,1.10,0.80,0.95,1.00,1.05,526.00,0.95,1045975,-74175,301,178270260.00,194,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,108417,,JSWENERGY,,2026-11-23,2026-11-23,540.00,PE,JSWENERGY26NOV540PE,0.00,0.00,0.00,34.90,0.00,34.90,526.00,39.55,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86633,,JSWENERGY,,2026-10-27,2026-10-27,440.00,CE,JSWENERGY26OCT440CE,0.00,0.00,0.00,117.65,0.00,117.65,526.00,91.07,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86647,,JSWENERGY,,2026-10-27,2026-10-27,580.00,CE,JSWENERGY26OCT580CE,0.00,0.00,0.00,7.25,7.25,7.25,526.00,10.10,3225,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,108416,,JSWENERGY,,2026-11-23,2026-11-23,540.00,CE,JSWENERGY26NOV540CE,0.00,0.00,0.00,51.35,0.00,51.35,526.00,31.68,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86604,,JSWENERGY,,2026-09-29,2026-09-29,550.00,PE,JSWENERGY26SEP550PE,35.00,35.00,32.25,34.35,33.60,39.30,526.00,34.35,404200,-3225,10,6276871.25,10,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,108423,,JSWENERGY,,2026-11-23,2026-11-23,600.00,PE,JSWENERGY26NOV600PE,0.00,0.00,0.00,69.45,0.00,69.45,526.00,80.25,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,108307,,JSWENERGY,,2026-10-27,2026-10-27,490.00,PE,JSWENERGY26OCT490PE,0.00,0.00,0.00,13.50,13.50,13.50,526.00,11.01,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,119030,,JSWENERGY,,2026-09-29,2026-09-29,600.00,PE,JSWENERGY26SEP600PE,0.00,0.00,0.00,63.00,63.00,63.00,526.00,73.37,643925,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,108427,,JSWENERGY,,2026-11-23,2026-11-23,640.00,PE,JSWENERGY26NOV640PE,0.00,0.00,0.00,98.60,0.00,98.60,526.00,113.39,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,108306,,JSWENERGY,,2026-10-27,2026-10-27,490.00,CE,JSWENERGY26OCT490CE,0.00,0.00,0.00,74.90,0.00,74.90,526.00,50.31,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86643,,JSWENERGY,,2026-10-27,2026-10-27,540.00,CE,JSWENERGY26OCT540CE,10.00,10.00,6.20,8.00,9.75,50.65,526.00,8.00,4300,4300,8,4720593.75,8,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86634,,JSWENERGY,,2026-10-27,2026-10-27,440.00,PE,JSWENERGY26OCT440PE,0.00,0.00,0.00,6.80,0.00,6.80,526.00,2.11,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,108406,,JSWENERGY,,2026-11-23,2026-11-23,440.00,CE,JSWENERGY26NOV440CE,0.00,0.00,0.00,120.50,0.00,120.50,526.00,96.19,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,108407,,JSWENERGY,,2026-11-23,2026-11-23,440.00,PE,JSWENERGY26NOV440PE,0.00,0.00,0.00,5.55,0.00,5.55,526.00,5.19,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,108351,,JSWENERGY,,2026-10-27,2026-10-27,590.00,PE,JSWENERGY26OCT590PE,0.00,0.00,0.00,60.00,60.00,60.00,526.00,68.11,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86638,,JSWENERGY,,2026-10-27,2026-10-27,480.00,PE,JSWENERGY26OCT480PE,4.15,4.15,3.55,3.70,3.55,5.05,526.00,3.70,65575,-5375,44,22885513.75,42,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86631,,JSWENERGY,,2026-10-27,2026-10-27,420.00,CE,JSWENERGY26OCT420CE,0.00,0.00,0.00,134.75,0.00,134.75,526.00,109.70,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,108347,,JSWENERGY,,2026-10-27,2026-10-27,550.00,PE,JSWENERGY26OCT550PE,37.00,37.00,36.00,36.00,36.00,34.05,526.00,38.93,2150,2150,2,1260975.00,2,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,119036,,JSWENERGY,,2026-09-29,2026-09-29,660.00,PE,JSWENERGY26SEP660PE,0.00,0.00,0.00,103.00,103.00,103.00,526.00,132.83,20425,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86649,,JSWENERGY,,2026-10-27,2026-10-27,600.00,CE,JSWENERGY26OCT600CE,0.00,0.00,0.00,26.90,0.00,26.90,526.00,6.42,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86641,,JSWENERGY,,2026-10-27,2026-10-27,520.00,CE,JSWENERGY26OCT520CE,15.85,18.55,15.50,18.15,17.75,15.85,526.00,18.15,79550,13975,42,24228780.00,25,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,119015,,JSWENERGY,,2026-09-29,2026-09-29,460.00,CE,JSWENERGY26SEP460CE,0.00,0.00,0.00,52.45,52.45,52.45,526.00,67.12,9675,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,119019,,JSWENERGY,,2026-09-29,2026-09-29,500.00,CE,JSWENERGY26SEP500CE,17.00,21.80,15.35,20.75,19.85,16.45,526.00,20.75,151575,7525,168,93742042.50,150,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86596,,JSWENERGY,,2026-09-29,2026-09-29,470.00,PE,JSWENERGY26SEP470PE,0.20,0.25,0.15,0.20,0.15,0.50,526.00,0.20,36550,-4300,8,4043881.25,8,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86696,,JSWENERGY,,2026-10-27,2026-10-27,620.00,CE,JSWENERGY26OCT620CE,0.00,0.00,0.00,21.35,0.00,21.35,526.00,3.96,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86602,,JSWENERGY,,2026-09-29,2026-09-29,530.00,PE,JSWENERGY26SEP530PE,20.80,20.80,14.00,15.60,14.00,20.15,526.00,15.60,475150,-4300,71,41734671.25,67,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86642,,JSWENERGY,,2026-10-27,2026-10-27,520.00,PE,JSWENERGY26OCT520PE,0.00,0.00,0.00,24.75,24.75,24.75,526.00,22.35,1075,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,119018,,JSWENERGY,,2026-09-29,2026-09-29,480.00,PE,JSWENERGY26SEP480PE,0.45,0.70,0.30,0.40,0.30,0.75,526.00,0.40,134375,3225,59,30475658.75,48,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,108305,,JSWENERGY,,2026-10-27,2026-10-27,470.00,PE,JSWENERGY26OCT470PE,0.00,0.00,0.00,7.05,0.00,7.05,526.00,6.16,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86610,,JSWENERGY,,2026-09-29,2026-09-29,610.00,PE,JSWENERGY26SEP610PE,0.00,0.00,0.00,77.85,77.85,77.85,526.00,83.14,8600,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,108348,,JSWENERGY,,2026-10-27,2026-10-27,570.00,CE,JSWENERGY26OCT570CE,0.00,0.00,0.00,3.05,3.00,3.05,526.00,12.47,7525,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86608,,JSWENERGY,,2026-09-29,2026-09-29,590.00,PE,JSWENERGY26SEP590PE,0.00,0.00,0.00,62.90,62.90,62.90,526.00,63.74,5375,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,108346,,JSWENERGY,,2026-10-27,2026-10-27,550.00,CE,JSWENERGY26OCT550CE,6.50,7.05,6.40,6.65,7.05,5.45,526.00,6.65,45150,3225,27,16159346.25,20,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,108412,,JSWENERGY,,2026-11-23,2026-11-23,500.00,CE,JSWENERGY26NOV500CE,0.00,0.00,0.00,74.85,0.00,74.85,526.00,52.30,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,119012,,JSWENERGY,,2026-09-29,2026-09-29,420.00,PE,JSWENERGY26SEP420PE,0.00,0.00,0.00,2.15,0.00,2.15,526.00,0.00,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86637,,JSWENERGY,,2026-10-27,2026-10-27,480.00,CE,JSWENERGY26OCT480CE,0.00,0.00,0.00,86.85,0.00,86.85,526.00,57.56,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86600,,JSWENERGY,,2026-09-29,2026-09-29,510.00,PE,JSWENERGY26SEP510PE,6.80,7.75,3.50,4.25,4.20,7.05,526.00,4.25,235425,40850,1253,693996188.75,1180,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86606,,JSWENERGY,,2026-09-29,2026-09-29,570.00,PE,JSWENERGY26SEP570PE,53.45,53.45,53.45,53.45,53.45,63.40,526.00,45.34,48375,-1075,6,4021252.50,1,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86636,,JSWENERGY,,2026-10-27,2026-10-27,460.00,PE,JSWENERGY26OCT460PE,0.00,0.00,0.00,10.50,0.00,10.50,526.00,4.43,0,0,0,0.00,0,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,86601,,JSWENERGY,,2026-09-29,2026-09-29,530.00,CE,JSWENERGY26SEP530CE,2.90,3.85,2.45,3.50,3.40,2.90,526.00,3.50,1166375,-34400,1592,912531272.50,1083,F1,1075,,,,,
2026-09-18,2026-09-18,FO,NSE,STO,119011,,JSWENERGY,,2026-09-29,2026-09-29,420.00,CE,JSWENERGY26SEP420CE,0.00,0.00,0.00,171.75,0.00,171.75,526.00,106.75,0,0,0,0.00,0,F1,1075,,,,,
